id,bild,name,kartengruppe,deck_bereich,hauptattribut,kartentyp,entwicklungskarte,grundkarte_bild,fraktion,stufe,klasse,bereich,untertyp,material,nebenattribute,herzen,physische_staerke,astrale_staerke,physischer_schild,astraler_schild,ehre,wunder,effekte,tags,effekt_symbol,effekt_zaehler_max,effekt_dauer_kr,effekt_text,kreatur
1.03-05-32-958b7be8,Rüstkammer/1.03-05-32-958b7be8.webp,Ehris Ohrringe der Zwietracht,Rüstkammer,ruestkammer,RÜSTKAMMER,Reliquie,False,,Oberwelt,1,,,Ohrringe,Gold,[],,,,,,,,"[{""trigger"": ""continuous"", ""engine_key"": ""ehris_ohrringe"", ""duration_own_rounds"": 3, ""requires_own_faction_bez"": {""fraktion"": ""Oberwelt"", ""min"": 2}, ""wonder_cost_delta"": -1}]","[""reliquie"", ""oberwelt"", ""wunderkosten"", ""implementiert-v1.44""]",duration,,3,"Wenn sich auf deiner Spielfeldseite zwei oder mehr Bezwingerinnen aus der Oberwelt befinden, wähle eine von ihnen. Reduziere ihre Wunder-Kosten um 1 Ehre. Der Effekt bleibt aktiv, solange die Bedingung erfüllt ist und die Karte offen auf dem Spielfeld liegt.",
1.03-06-32-60257f9d,Rüstkammer/1.03-06-32-60257f9d.webp,Die Abenddämmerung Hyhde,Rüstkammer,ruestkammer,RÜSTKAMMER,Waffe,False,,Oberwelt,1,,,Dolch,Knochen,[],,,,,,,,"[{""trigger"": ""on_equip"", ""engine_key"": ""hyhde_temp_astral"", ""astral_delta"": 1, ""until_next_supply"": true, ""duration_until"": ""next_supply_start""}, {""trigger"": ""continuous"", ""engine_key"": ""hyhde_allows_jakyl_shield""}]","[""zeit"", ""sonderausrüstung"", ""implementiert-v1.44""]",duration+permanent,,,"Die ausgerüstete Bezwingerin erhält bis zum Anfang deiner nächsten Versorgungsphase +1 ASTRAL-Stärke. Solange Hyhde ausgerüstet ist, darf dieselbe Bezwingerin Die Morgenröte Jakyl als Schild ausrüsten.",
1.03-07-32-da49cc07,Rüstkammer/1.03-07-32-da49cc07.webp,Die Morgenröte Jakyl,Rüstkammer,ruestkammer,RÜSTKAMMER,Waffe,False,,Oberwelt,1,,,Dolch,Silber,[],,,,,,,,"[{""trigger"": ""on_equip"", ""engine_key"": ""jakyl_temp_physical"", ""physical_delta"": 1, ""until_next_supply"": true, ""duration_until"": ""next_supply_start""}, {""trigger"": ""continuous"", ""engine_key"": ""jakyl_allows_hyhde_shield""}]","[""zeit"", ""sonderausrüstung"", ""implementiert-v1.44""]",duration+permanent,,,"Die ausgerüstete Bezwingerin erhält bis zum Anfang deiner nächsten Versorgungsphase +1 physische Stärke. Solange Jakyl ausgerüstet ist, darf dieselbe Bezwingerin Die Abenddämmerung Hyhde als Schild ausrüsten.",
1.03-08-32-7dedc4d6,Rüstkammer/1.03-08-32-7dedc4d6.webp,Energieschild,Rüstkammer,ruestkammer,RÜSTKAMMER,Schild,False,,Fraktionslos,1,,,Turmschild,Energie,[],,,,,,,,"[{""trigger"": ""continuous"", ""engine_key"": ""equipment_astral_shield"", ""target"": ""equipped_bez"", ""astralShield"": 1, ""permanent_while_equipped"": true}, {""trigger"": ""on_equip"", ""engine_key"": ""energieschild_honor"", ""target"": ""equipped_bez"", ""honor_delta"": 1}]","[""astral-schild"", ""ehre"", ""permanent"", ""on-play"", ""fraktionslos""]",permanent+on_play,,,"Solange dieser Schild ausgerüstet ist, fügt er der ausgerüsteten Bezwingerin 1 ASTRAL-Schild hinzu. Beim Anlegen erhält diese Bezwingerin zusätzlich einmalig 1 Ehre.",
1.03-09-32-1451a6e2,Rüstkammer/1.03-09-32-1451a6e2.webp,Überladung,Rüstkammer,ruestkammer,RÜSTKAMMER,Gegenstand,False,,Fraktionslos,1,,,Energiekern,,[],,,,,,,,"[{""trigger"": ""on_play"", ""engine_key"": ""ueberladung"", ""target"": ""own_bez"", ""remove_physical_shield"": 1, ""remove_astral_shield"": 1, ""honor_delta"": 3, ""discard_after_resolution"": true, ""instinkt"": true}]","[""gegenstand"", ""energiekern"", ""on-play"", ""instinkt"", ""ehre"", ""schild-entfernen"", ""fraktionslos""]",on_play+instinkt,,,"Entferne 1 physischen Schild und 1 ASTRAL-Schild von einer eigenen Bezwingerin, um ihr 3 Ehre zu geben. Instinkt: Eine verdeckt gesetzte Karte darf auch im gegnerischen Spielzug in den dafür erlaubten Phasen aktiviert werden.",
1.03-10-32-436b6b3b,Rüstkammer/1.03-10-32-436b6b3b.webp,Die zerstörte Q.U.E.E.N.,Rüstkammer,ruestkammer,RÜSTKAMMER,Reliquie,False,,Fraktionslos,1,,,Maschine,Eisen,[],,,,,,,,"[{""trigger"": ""continuous_timed"", ""engine_key"": ""zerstoerte_queen_protection"", ""duration_rounds"": 3, ""condition"": {""own_face_up_bez_name_any"": [""Z.E.R.O. ATK"", ""Z.E.R.O. ASTRAL""]}, ""protected_target"": ""own_bez_name:Q.U.E.E.N."", ""effect"": ""cannot_be_attacked""}]","[""reliquie"", ""maschine"", ""eisen"", ""kampfrundendauer"", ""schutz"", ""queen"", ""zero"", ""fraktionslos""]",duration,,3,"Solange sich auf deiner Spielfeldseite eine Z.E.R.O. ATK oder Z.E.R.O. ASTRAL befindet, darf deine Q.U.E.E.N. nicht angegriffen werden.",
1.02-01-32-14bb436c,Rüstkammer/1.02-01-32-14bb436c.webp,Die Bastion bringt Dir Erleuchtung,Rüstkammer,ruestkammer,RÜSTKAMMER,Gegenstand,False,,Unterwelt,1,,,Epiphanie,,[],,,,,,,,"[{""trigger"": ""on_play"", ""engine_key"": ""bastion_erleuchtung"", ""target"": ""own_refuge"", ""honor_delta"": 1}]","[""ehre"", ""zuflucht"", ""on-play""]",on_play,,,Füge deiner eigenen Zuflucht 1 Ehre hinzu.,
1.02-02-32-198048cd,Rüstkammer/1.02-02-32-198048cd.webp,Instabiler Stab,Rüstkammer,ruestkammer,RÜSTKAMMER,Waffe,False,,Fraktionslos,1,,,Stab,Eisen,[],,,,,,,,"[{""trigger"": ""continuous_timed"", ""engine_key"": ""instabiler_stab_temp_astral"", ""target"": ""equipped_bez"", ""astral_delta"": 1, ""duration"": ""until_next_own_supply_start""}]","[""astral-staerke"", ""kampfrundendauer"", ""fraktionslos""]",duration,,,Die ausgerüstete Bezwingerin erhält bis zum Anfang deiner nächsten Versorgungsphase (AVP) +1 ASTRAL-Stärke.,
1.02-03-32-9d7bd09c,Rüstkammer/1.02-03-32-9d7bd09c.webp,Legionshelm,Rüstkammer,ruestkammer,RÜSTKAMMER,Kopfschutz,False,,Unterwelt,1,,,Helm,Eisen,[],,,,,,,,"[{""trigger"": ""continuous"", ""engine_key"": ""equipment_physical_shield"", ""target"": ""equipped_bez"", ""physicalShield"": 1, ""permanent_while_equipped"": true}]","[""physischer-schild"", ""permanent""]",permanent,,,"Solange dieser Kopfschutz ausgerüstet ist, fügt er der ausgerüsteten Bezwingerin 1 physischen Schild hinzu.",
1.02-04-32-f75466c1,Rüstkammer/1.02-04-32-f75466c1.webp,Leichte Robe,Rüstkammer,ruestkammer,RÜSTKAMMER,Rüstung,False,,Unterwelt,1,,,Robe,Stoff,[],,,,,,,,"[{""trigger"": ""continuous"", ""engine_key"": ""equipment_astral_shield"", ""target"": ""equipped_bez"", ""astralShield"": 1, ""permanent_while_equipped"": true}]","[""astral-schild"", ""permanent""]",permanent,,,Füge der ausgerüsteten Bezwingerin 1 ASTRAL-Schild hinzu.,
1.02-05-32-7d0610e6,Rüstkammer/1.02-05-32-7d0610e6.webp,Holzschild,Rüstkammer,ruestkammer,RÜSTKAMMER,Schild,False,,Fraktionslos,1,,,Wappenschild,Holz,[],,,,,,,,"[{""trigger"": ""continuous"", ""engine_key"": ""equipment_physical_shield"", ""target"": ""equipped_bez"", ""physicalShield"": 1, ""permanent_while_equipped"": true}]","[""physischer-schild"", ""permanent"", ""fraktionslos""]",permanent,,,"Solange dieser Schild ausgerüstet ist, fügt er der ausgerüsteten Bezwingerin 1 physischen Schild hinzu.",
1.02-06-32-720e8291,Rüstkammer/1.02-06-32-720e8291.webp,Die Kanone,Rüstkammer,ruestkammer,RÜSTKAMMER,Gegenstand,False,,Fraktionslos,1,,,Kampfgerät,Eisen,[],,,,,,,,"[{""trigger"": ""on_play"", ""engine_key"": ""die_kanone"", ""target"": ""enemy_bez"", ""damage"": 1, ""damage_type"": ""physical"", ""instinkt"": true, ""discard_after_resolution"": true}]","[""physischer-schaden"", ""gegnerische-bezwingerin"", ""on-play"", ""instinkt"", ""gegenstand"", ""fraktionslos""]",on_play+instinkt,,,Füge einer gegnerischen Bezwingerin 1 physischen Schaden zu. Instinkt: Die verdeckt gesetzte Karte darf auch in der gegnerischen Versorgungs- und Nachschubphase aktiviert werden.,
1.02-07-32-755fb721,Rüstkammer/1.02-07-32-755fb721.webp,Trank der ASTRAL-Macht,Rüstkammer,ruestkammer,RÜSTKAMMER,Gegenstand,False,,Fraktionslos,1,,,Trank,,[],,,,,,,,"[{""trigger"": ""on_play"", ""engine_key"": ""trank_der_astral_macht"", ""target"": ""own_bez"", ""astral_delta"": 1, ""duration"": ""one_combat_this_round"", ""instinkt"": true, ""discard_after_resolution"": true}]","[""astral-staerke"", ""ein-kampf"", ""on-play"", ""instinkt"", ""gegenstand"", ""fraktionslos""]",on_play+instinkt,,,"Gib einer eigenen Bezwingerin für diese Kampfrunde +1 ASTRAL-Stärke, jedoch nur für einen Kampf. Instinkt: Die verdeckt gesetzte Karte darf auch in der gegnerischen Versorgungs- und Nachschubphase aktiviert werden.",
1.02-08-32-faae5d63,Rüstkammer/1.02-08-32-faae5d63.webp,Steinschwert,Rüstkammer,ruestkammer,RÜSTKAMMER,Waffe,False,,Fraktionslos,1,,,Schwert,Stein,[],,,,,,,,"[{""trigger"": ""continuous_timed"", ""engine_key"": ""steinschwert_temp_physical"", ""target"": ""equipped_bez"", ""physical_delta"": 1, ""duration"": ""until_next_own_supply_start""}]","[""physische-staerke"", ""kampfrundendauer"", ""fraktionslos""]",duration,,,Die ausgerüstete Bezwingerin erhält bis zum Anfang deiner nächsten Versorgungsphase (AVP) +1 physische Stärke.,
1.02-09-32-6e1f69e4,Rüstkammer/1.02-09-32-6e1f69e4.webp,Goldener Dorn,Rüstkammer,ruestkammer,RÜSTKAMMER,Schild,False,,Fraktionslos,1,,,Turmschild,Gold,[],,,,,,,,"[{""trigger"": ""combat_defense"", ""engine_key"": ""goldener_dorn_defense_physical"", ""target"": ""equipped_bez"", ""physical_delta"": 1, ""duration"": ""this_combat"", ""condition"": ""equipped_bez_is_attacked""}, {""trigger"": ""continuous"", ""engine_key"": ""equipment_physical_shield"", ""target"": ""equipped_bez"", ""physicalShield"": 1, ""permanent_while_equipped"": true}]","[""physische-staerke"", ""physischer-schild"", ""verteidigung"", ""permanent"", ""fraktionslos""]",combat+permanent,,,"Wenn eine gegnerische Bezwingerin die mit Goldener Dorn ausgerüstete Bezwingerin angreift, erhält diese nur in diesem Kampf +1 physische Stärke. Solange Goldener Dorn ausgerüstet ist, erhält sie außerdem +1 physischen Schild.",
1.02-10-32-4980eb3a,Rüstkammer/1.02-10-32-4980eb3a.webp,Gedankenschleier Psythra,Rüstkammer,ruestkammer,RÜSTKAMMER,Kopfschutz,False,,Fraktionslos,1,,,Helm,Eisen,[],,,,,,,,"[{""trigger"": ""continuous"", ""engine_key"": ""equipment_astral_shield"", ""target"": ""equipped_bez"", ""astralShield"": 1, ""permanent_while_equipped"": true}]","[""astral-schild"", ""permanent"", ""fraktionslos""]",permanent,,,"Solange dieser Kopfschutz ausgerüstet ist, fügt er der ausgerüsteten Bezwingerin 1 ASTRAL-Schild hinzu.",
1.05-12-32-ea54d8b1,Rüstkammer/1.05-12-32-ea54d8b1.webp,Voidpiercer & Lifebreaker,Rüstkammer,ruestkammer,RÜSTKAMMER,Waffe,False,,Zwischenwelt,1,,,Schusswaffe,Stahl,[],,,,,,,,"[{""engine_key"": ""voidpiercer_lifebreaker_convert"", ""trigger"": ""activate"", ""charges"": 2, ""once_per_round"": true, ""target"": ""equipped_bez"", ""conversion"": ""physical_astral_bidirectional""}]","[""zählermarken""]",,2,,,
1.05-13-32-0b7bc128,Rüstkammer/1.05-13-32-0b7bc128.webp,Portalflügler Skyflux,Rüstkammer,ruestkammer,RÜSTKAMMER,Gegenstand,False,,Zwischenwelt,1,,,Kampfgerät,Eisen,[],,,,,,,,"[{""engine_key"": ""skyflux_swap"", ""trigger"": ""on_play"", ""target"": ""own_bez"", ""requires_free_other_slot"": true, ""honor_delta"": 1}, {""engine_key"": ""instinkt"", ""trigger"": ""instinkt"", ""instinkt"": true}]","[""instinkt""]",,,,,
1.05-14-32-2262c852,Rüstkammer/1.05-14-32-2262c852.webp,Portalbazooka SMASHR,Rüstkammer,ruestkammer,RÜSTKAMMER,Gegenstand,False,,Zwischenwelt,1,,,Schusswaffe,Stahl,[],,,,,,,,[],[],,,,,
1.05-15-32-9fa773e8,Rüstkammer/1.05-15-32-9fa773e8.webp,Chikaras Stahlherz,Rüstkammer,ruestkammer,RÜSTKAMMER,Rüstung,False,,Zwischenwelt,1,,,Brustpanzer,Eisen,[],,,,,,,,"[{""engine_key"": ""chikaras_stahlherz_shield_choice"", ""trigger"": ""permanent"", ""shield_choice"": [""physical"", ""astral""], ""value"": 1}, {""engine_key"": ""chikaras_stahlherz_honor"", ""trigger"": ""on_equip"", ""honor_delta"": 1, ""condition"": {""any"": [{""klasse"": ""Beschützerin""}, {""tag"": ""chikara-clan""}]}}]",[],,,,,
1.05-16-32-cac907a2,Rüstkammer/1.05-16-32-cac907a2.webp,Schattengleiter der Leere MANTA,Rüstkammer,ruestkammer,RÜSTKAMMER,Primär-Karte,False,,Zwischenwelt,1,,Primär,Maschine,Stahl,[],2,0,0,0,0,0,"{""kosten_ehre"": 3, ""text"": ""+1 physische Stärke für einen Kampf""}","[{""engine_key"": ""manta_wonder_physical"", ""trigger"": ""wunder"", ""kosten_ehre"": 3, ""physical_delta"": 1, ""duration"": ""one_combat""}]","[""MASCHINE""]",,,,,
1.05-28-32-cef446a1,Rüstkammer/1.05-28-32-cef446a1.webp,Stab der Ewigen Ströme Chronarion,Rüstkammer,ruestkammer,RÜSTKAMMER,Waffe,False,,Zwischenwelt,1,,,Stab,Gold,[],,,,,,,,"[{""engine_key"": ""chronarion_extend_equipment"", ""trigger"": ""on_equip"", ""duration_delta"": 1, ""target"": ""open_equipment_same_bez_with_duration""}]",[],,,,,
1.05-29-32-cb5e5e59,Rüstkammer/1.05-29-32-cb5e5e59.webp,Chronokrypta,Rüstkammer,ruestkammer,RÜSTKAMMER,Primär-Karte,False,,Zwischenwelt,1,,Primär,Krypta,,[],2,0,0,0,0,0,,[],[],,,,,
1.05-30-32-efc62695,Rüstkammer/1.05-30-32-efc62695.webp,Flüstern der Brut,Rüstkammer,ruestkammer,RÜSTKAMMER,Reliquie,False,,Zwischenwelt,1,,,Brut | Organisch,Organisch,[],,,,,,,,"[{""trigger"": ""on_destroy"", ""engine_key"": ""fluestern_brut"", ""duration_own_rounds"": 2, ""token"": ""Mornak - Brut"", ""allow_enemy_azr_under_control"": true}]",[],duration,,2,"Nach 2 eigenen Kampfrunden wird diese Karte zerstört. Wenn diese Karte zerstört wird, erzeuge einen Token, der eine Kopie der Karte „Mornak - Brut“ ist. Platziere diesen Token – sofern möglich – in einem deiner Bereiche (PRIMÄR-, SEKUNDÄR- oder freier ASTRAL-Rüstkammer-Bereich) oder in der ASTRAL-/RÜSTKAMMER-Zone des Gegners (unter deiner Kontrolle; blockiert das Feld).",
1.05-31-32-546db454,Rüstkammer/1.05-31-32-546db454.webp,Astrana-Suit,Rüstkammer,ruestkammer,RÜSTKAMMER,Rüstung,False,,Zwischenwelt,1,,,Suit,Synthetisch,[],,,,,,,,"[{""engine_key"": ""astrana_suit_survival"", ""trigger"": ""permanent"", ""duration_rounds"": 1, ""protect_at_zero_hearts"": true, ""discard_at_zero_duration"": true}, {""engine_key"": ""astrana_suit_honor"", ""trigger"": ""on_equip"", ""honor_delta"": 1}]","[""KAMPFRUNDENDAUER""]",,,,,
1.05-32-32-2fb887aa,Rüstkammer/1.05-32-32-2fb887aa.webp,Überwachungseinheit KRAKEN,Rüstkammer,ruestkammer,RÜSTKAMMER,Kopfschutz,False,,Zwischenwelt,1,,,Helm,Stahl,[],,,,,,,,[],[],,,,,
1.04-02-32-573a39eb,Entwicklungskarten/1.04-02-32-573a39eb.webp,Zauberkessel Sternenwacht,Entwicklungskarten,entwicklung,ZUFLUCHT,Zuflucht,True,Zuflucht/1.04-01-32-f3d2e6a0.webp,Astralwelt,2,,,,,[],6,0,0,0,0,0,"{""kosten_ehre"": 2, ""effekt_text"": ""Ziehe eine Karte von einem der Hauptstapel.""}","[{""typ"": ""beim_ausspielen"", ""einmalig"": true, ""auswahl"": [""+1 Physische Stärke"", ""+1 ASTRAL-Stärke""], ""effekt_text"": ""Beim Ausspielen wähle: Füge dieser Zuflucht 1 Physische Stärke oder 1 ASTRAL-Stärke hinzu.""}, {""typ"": ""angriffsregel"", ""trigger"": ""Ansturmphase"", ""effekt_text"": ""Diese Zuflucht kann nur angreifen, wenn auf der eigenen Spielfeldseite keine Bezwingerin vorhanden ist.""}]","[""angriff_nur_ohne_eigene_bezwingerin"", ""beim_ausspielen_staerke_wahl"", ""zuflucht""]",,,,,
1.04-06-32-85364c9d,Entwicklungskarten/1.04-06-32-85364c9d.webp,Die ungezähmte Flamme Saphira,Entwicklungskarten,entwicklung,BEZWINGERIN,Bezwingerin,True,Bezwingerin/1.04-03-32-aa7ee080.webp,Astralwelt,2,Magierin,,,,[],2,0,1,0,0,0,"{""kosten_ehre"": 4, ""text"": ""Erhöhe die aktuelle ASTRAL-Angriffsstärke dieser Bezwingerin um 1. Die aktuellen Wunder-Kosten steigen dadurch ebenfalls um 1 Ehre.""}","[{""trigger"": ""wonder"", ""engine_key"": ""saphira2"", ""self_astral_plus"": 1, ""increase_future_cost"": 1}]","[""wunder"", ""astral_stärke"", ""steigende_kosten""]",wonder,,,Erhöhe die aktuelle ASTRAL-Angriffsstärke dieser Bezwingerin um 1. Die aktuellen Wunder-Kosten steigen dadurch ebenfalls um 1 Ehre.,
1.04-18-32-098db6a4,Entwicklungskarten/1.04-18-32-098db6a4.webp,Sanctum Lysandor,Entwicklungskarten,entwicklung,ZUFLUCHT,Zuflucht,True,Zuflucht/1.04-17-32-a4e9b502.webp,Astralwelt,2,,,,,[],6,0,0,0,0,0,"{""kosten_ehre"": 2, ""effekt_text"": ""Ziehe eine Karte von einem der Hauptstapel.""}","[{""typ"": ""beim_ausspielen"", ""einmalig"": true, ""auswahl"": [""+1 Physische Stärke"", ""+1 ASTRAL-Stärke""], ""effekt_text"": ""Beim Ausspielen wähle: Füge dieser Zuflucht 1 Physische Stärke oder 1 ASTRAL-Stärke hinzu.""}, {""typ"": ""angriffsregel"", ""trigger"": ""Ansturmphase"", ""effekt_text"": ""Diese Zuflucht kann nur angreifen, wenn auf der eigenen Spielfeldseite keine Bezwingerin vorhanden ist.""}]","[""angriff_nur_ohne_eigene_bezwingerin"", ""beim_ausspielen_staerke_wahl"", ""zuflucht""]",,,,,
1.04-22-32-a9fd56f0,Entwicklungskarten/1.04-22-32-a9fd56f0.webp,Lebende Waffenbändigerin Keyla Dorn,Entwicklungskarten,entwicklung,BEZWINGERIN,Bezwingerin,True,Bezwingerin/1.04-19-32-426aa886.webp,Astralwelt,2,Beschützerin,,,,[],3,1,0,0,1,0,,"[{""trigger"": ""on_play"", ""engine_key"": ""keyla2"", ""choices"": [""destroy_any_open_relic"", ""search_own_astralfragment"", ""recover_own_astralfragment_from_discard""]}]","[""ausspieleffekt"", ""wahl"", ""reliquie"", ""astralfragment""]",on_play,,,Wähle eine Aktion: eine offene RELIQUIE zerstören; den Rüstkammer-Stapel nach einer RELIQUIE vom Typ ASTRALFRAGMENT durchsuchen und sie auf die Hand nehmen; oder eine RELIQUIE vom Typ ASTRALFRAGMENT aus der eigenen Ablage auf die Hand nehmen.,
1.01-02-32-6bc100fd,Entwicklungskarten/1.01-02-32-6bc100fd.webp,Glut des Morgens,Entwicklungskarten,entwicklung,ZUFLUCHT,Zuflucht,True,Zuflucht/1.01-01-32-09907f26.webp,Mittelwelt,2,,,,,[],6,0,0,0,0,0,"{""kosten_ehre"": 2, ""effekt_text"": ""Ziehe eine Karte von einem der Hauptstapel.""}","[{""typ"": ""beim_ausspielen"", ""einmalig"": true, ""auswahl"": [""+1 Physische Stärke"", ""+1 ASTRAL-Stärke""], ""effekt_text"": ""Beim Ausspielen wähle: Füge dieser Zuflucht 1 Physische Stärke oder 1 ASTRAL-Stärke hinzu.""}, {""typ"": ""angriffsregel"", ""trigger"": ""Ansturmphase"", ""effekt_text"": ""Diese Zuflucht kann nur angreifen, wenn auf der eigenen Spielfeldseite keine Bezwingerin vorhanden ist.""}]","[""angriff_nur_ohne_eigene_bezwingerin"", ""beim_ausspielen_staerke_wahl"", ""zuflucht""]",,,,,
1.01-06-32-58d07b2b,Entwicklungskarten/1.01-06-32-58d07b2b.webp,Die Unbeugsame Heldin Jeanne d'Arque,Entwicklungskarten,entwicklung,BEZWINGERIN,Bezwingerin,True,Bezwingerin/1.01-03-32-ff9fdb25.webp,Mittelwelt,2,Beschützerin,,,,[],3,1,0,1,0,0,,"[{""trigger"": ""permanent"", ""engine_key"": ""jeanne_taunt"", ""forced_attackers"": 2}]","[""permanent"", ""zielzwang""]",permanent,,,"Beide gegnerischen Bezwingerinnen müssen Jeanne d'Arque angreifen, wenn sie kämpfen, falls möglich.",
1.01-18-32-4f928d2c,Entwicklungskarten/1.01-18-32-4f928d2c.webp,Bastion Fernstille,Entwicklungskarten,entwicklung,ZUFLUCHT,Zuflucht,True,Zuflucht/1.01-17-32-aab9521d.webp,Mittelwelt,2,,,,,[],6,0,0,0,0,0,"{""kosten_ehre"": 2, ""effekt_text"": ""Ziehe eine Karte von einem der Hauptstapel.""}","[{""typ"": ""beim_ausspielen"", ""einmalig"": true, ""auswahl"": [""+1 Physische Stärke"", ""+1 ASTRAL-Stärke""], ""effekt_text"": ""Beim Ausspielen wähle: Füge dieser Zuflucht 1 Physische Stärke oder 1 ASTRAL-Stärke hinzu.""}, {""typ"": ""angriffsregel"", ""trigger"": ""Ansturmphase"", ""effekt_text"": ""Diese Zuflucht kann nur angreifen, wenn auf der eigenen Spielfeldseite keine Bezwingerin vorhanden ist.""}]","[""angriff_nur_ohne_eigene_bezwingerin"", ""beim_ausspielen_staerke_wahl"", ""zuflucht""]",,,,,
1.01-22-32-e01025a4,Entwicklungskarten/1.01-22-32-e01025a4.webp,Die Säule des Lebens Talisia,Entwicklungskarten,entwicklung,BEZWINGERIN,Bezwingerin,True,Bezwingerin/1.01-20-32-62cd298b.webp,Mittelwelt,2,Heilerin,,,,[],3,1,0,1,0,0,,"[{""trigger"": ""on_play"", ""engine_key"": ""talisia2"", ""optional"": true}]","[""ausspieleffekt"", ""astralschild""]",on_play,,,Du kannst einer gegnerischen Bezwingerin 1 ASTRAL-Schild abziehen und Talisia hinzufügen.,
1.03-12-32-4bd94de1,Entwicklungskarten/1.03-12-32-4bd94de1.webp,Das strahlende Schloss Kaizer,Entwicklungskarten,entwicklung,ZUFLUCHT,Zuflucht,True,Zuflucht/1.03-11-32-69f1d5d9.webp,Oberwelt,2,,,,,[],6,0,0,0,0,0,"{""kosten_ehre"": 2, ""effekt_text"": ""Ziehe eine Karte von einem der Hauptstapel.""}","[{""typ"": ""beim_ausspielen"", ""einmalig"": true, ""auswahl"": [""+1 Physische Stärke"", ""+1 ASTRAL-Stärke""], ""effekt_text"": ""Beim Ausspielen wähle: Füge dieser Zuflucht 1 Physische Stärke oder 1 ASTRAL-Stärke hinzu.""}, {""typ"": ""angriffsregel"", ""trigger"": ""Ansturmphase"", ""effekt_text"": ""Diese Zuflucht kann nur angreifen, wenn auf der eigenen Spielfeldseite keine Bezwingerin vorhanden ist.""}]","[""angriff_nur_ohne_eigene_bezwingerin"", ""beim_ausspielen_staerke_wahl"", ""zuflucht""]",,,,,
1.03-16-32-02bf8e96,Entwicklungskarten/1.03-16-32-02bf8e96.webp,Die glorreiche Eroberin Martha Kaizer,Entwicklungskarten,entwicklung,BEZWINGERIN,Bezwingerin,True,Bezwingerin/1.03-13-32-c61a0eda.webp,Oberwelt,2,Kriegerin,,,,[],3,1,0,1,1,0,"{""kosten_ehre"": 3, ""text"": ""Diese Bezwingerin bleibt für 1 Kampfrunde von physischem Schaden unberührt."", ""dauer_kr"": 1}","[{""trigger"": ""wonder"", ""engine_key"": ""martha2"", ""duration_rounds"": 1, ""physical_damage_immunity"": true}]","[""wunder"", ""kampfrundendauer"", ""physischer_schaden"", ""immunitaet""]",wonder,,,Diese Bezwingerin bleibt für 1 Kampfrunde von physischem Schaden unberührt.,
1.03-23-32-25356d67,Entwicklungskarten/1.03-23-32-25356d67.webp,Wiederbelebungsapparatur,Entwicklungskarten,entwicklung,ZUFLUCHT,Zuflucht,True,Zuflucht/1.03-22-32-0d7d0d97.webp,Oberwelt,2,,,,,[],6,0,0,0,0,0,"{""kosten_ehre"": 2, ""effekt_text"": ""Ziehe eine Karte von einem der Hauptstapel.""}","[{""typ"": ""beim_ausspielen"", ""einmalig"": true, ""auswahl"": [""+1 Physische Stärke"", ""+1 ASTRAL-Stärke""], ""effekt_text"": ""Beim Ausspielen wähle: Füge dieser Zuflucht 1 Physische Stärke oder 1 ASTRAL-Stärke hinzu.""}, {""typ"": ""angriffsregel"", ""trigger"": ""Ansturmphase"", ""effekt_text"": ""Diese Zuflucht kann nur angreifen, wenn auf der eigenen Spielfeldseite keine Bezwingerin vorhanden ist.""}]","[""angriff_nur_ohne_eigene_bezwingerin"", ""beim_ausspielen_staerke_wahl"", ""zuflucht""]",,,,,
1.03-27-32-d286351b,Entwicklungskarten/1.03-27-32-d286351b.webp,Q.U.E.E.N.,Entwicklungskarten,entwicklung,BEZWINGERIN,Bezwingerin,True,Bezwingerin/1.03-24-32-a280cfe8.webp,Fraktionslos,2,Heilerin,,,,[],2,0,1,2,1,0,"{""kosten_ehre"": 2, ""text"": ""Nimm aus deiner Ablage eine Z.E.R.O. ATK oder Z.E.R.O. ASTRAL auf deine Hand. Die aktuellen Wunder-Kosten steigen um 1 Ehre.""}","[{""trigger"": ""wonder"", ""engine_key"": ""queen2"", ""source"": ""own_discard"", ""names"": [""Z.E.R.O. ATK"", ""Z.E.R.O. ASTRAL""], ""destination"": ""hand"", ""increase_future_cost"": 1}]","[""fraktionslos"", ""wunder"", ""ablage"", ""zero"", ""steigende_kosten""]",wonder,,,Nimm aus deiner Ablage eine Z.E.R.O. ATK oder Z.E.R.O. ASTRAL auf deine Hand. Die aktuellen Wunder-Kosten steigen um 1 Ehre.,
